Oké,NONE
en,NONE
welke,NONE
opleiding,NONE
doe,NONE
je,NONE
?,NONE
Verpleegkunde,NONE
.,NONE
Oké,NONE
en,NONE
waarom,NONE
heb,NONE
je,NONE
voor,NONE
die,NONE
opleiding,NONE
gekozen,NONE
?,NONE
Omdat,NONE
dat,NONE
een,NONE
sector,NONE
is,NONE
dat,NONE
mij,NONE
.,NONE
En,NONE
wat,NONE
zou,NONE
je,NONE
later,NONE
willen,NONE
doen,NONE
van,NONE
werk,NONE
?,NONE
Met,NONE
welke,NONE
doelgroep,NONE
zou,NONE
je,NONE
willen,NONE
?,NONE
Awel,TSW
",",NONE
ik,NONE
ben,NONE
eigenlijk,NONE
van,NONE
plan,NONE
om,NONE
te,NONE
stoppen,NONE
.,NONE
Ja,TSW
.,NONE
Dus,NONE
ik,NONE
ga,NONE
dan,NONE
voor,NONE
.,NONE
Oké,TSW
.,NONE
Ja,TSW
.,NONE
Iets,NONE
helemaal,NONE
anders,NONE
.,NONE
Hiernaast,NONE
ligt,NONE
Diego,NONE
en,NONE
Diego,NONE
is,NONE
22,NONE
jaar,NONE
en,NONE
moet,NONE
van,NONE
thuis,NONE
uit,NONE
naar,NONE
het,NONE
revalidatiecentrum,NONE
.,NONE
Ja,TSW
.,NONE
Hij,NONE
gaat,NONE
nog,NONE
niet,NONE
zo,NONE
heel,NONE
lang,NONE
",",NONE
dus,NONE
probeer,NONE
hem,NONE
een,NONE
beetje,VKW
op,NONE
zijn,NONE
gemak,NONE
te,NONE
stellen,NONE
.,NONE
Hij,NONE
is,NONE
al,NONE
helemaal,NONE
aangekleed,NONE
behalve,NONE
zijn,NONE
jas,NONE
en,NONE
zijn,NONE
schoenen,NONE
zijn,NONE
nog,NONE
niet,NONE
aan,NONE
.,NONE
En,NONE
als,NONE
het,NONE
experiment,NONE
ten,NONE
einde,NONE
is,NONE
dan,NONE
kom,NONE
ik,NONE
tussen,NONE
",",NONE
dus,NONE
het,NONE
zal,NONE
duidelijk,NONE
zijn,NONE
.,NONE
Oké,TSW
.,NONE
En,NONE
dan,NONE
begeleid,NONE
ik,NONE
jou,NONE
",",NONE
verder,NONE
door,NONE
naar,NONE
de,NONE
tweede,NONE
kamer,NONE
.,NONE
Ja,TSW
.,NONE
Oké,NONE
Oké,TSW
",",NONE
dus,NONE
gewoon,NONE
wat,NONE
babbelen,NONE
en,NONE
hem,NONE
helpen,NONE
?,NONE
Ja,TSW
",",NONE
enkel,NONE
zijn,NONE
jas,NONE
en,NONE
zijn,NONE
schoenen,NONE
zijn,NONE
nog,NONE
niet,NONE
aan,NONE
.,NONE
Oké,TSW
.,NONE
En,NONE
hij,NONE
moet,NONE
naar,NONE
het,NONE
revalidatiecentrum,NONE
.,NONE
Oké,TSW
.,NONE
Oké,TSW
",",NONE
succes,NONE
.,NONE
Dat,NONE
is,NONE
goed,NONE
.,NONE
Je,NONE
mag,NONE
langst,NONE
hier,NONE
doorgaan,NONE
dan,NONE
.,NONE
Hallo,TSW
.,NONE
Hallo,TSW
.,NONE
Goeiemiddag,NONE
.,NONE
 ,NONE
Goeiemiddag,NONE
.,NONE
Ik,NONE
ben,NONE
Achanti,NONE
.,NONE
Dag,NONE
Achanti,NONE
.,NONE
Ik,NONE
kom,NONE
met,NONE
jou,NONE
mee,NONE
naar,NONE
het,NONE
revalidatiecentrum,NONE
.,NONE
Oké,TSW
",",NONE
dat,NONE
is,NONE
goed,NONE
.,NONE
Oké,TSW
?,NONE
Super,NONE
.,NONE
Heeft,NONE
u,NONE
der,NONE
zin,NONE
in,NONE
?,NONE
Niet,NONE
echt,NONE
.,NONE
Nee,TSW
?,NONE
En,NONE
hoe,NONE
kom,NONE
het,NONE
?,NONE
Beetje,VKW
stress,NONE
omdat,NONE
het,NONE
is,NONE
de,NONE
derde,NONE
keer,NONE
nu,NONE
dus,NONE
.,NONE
Ja,TSW
.,NONE
Nog,NONE
wat,NONE
nieuw,NONE
.,NONE
En,NONE
zijn,NONE
der,NONE
bepaalde,NONE
dingen,NONE
dat,NONE
je,NONE
niet,NONE
graag,NONE
doet,NONE
?,NONE
Bwa,TSW
",",NONE
het,NONE
is,NONE
",",NONE
ik,NONE
heb,NONE
wat,NONE
last,NONE
van,NONE
mijn,NONE
rug,NONE
.,NONE
Ah,TSW
.,NONE
En,NONE
die,NONE
oefeningen,NONE
doen,NONE
soms,NONE
wat,NONE
pijn,NONE
maja,NONE
.,NONE
Ja,TSW
.,NONE
Dat,NONE
is,NONE
normaal,NONE
hé,TSW
.,NONE
Ja,TSW
.,NONE
Het,NONE
is,NONE
belangrijk,NONE
dat,NONE
je,NONE
het,NONE
toch,NONE
doet,NONE
.,NONE
Ja,TSW
voilà,TSW
voor,NONE
de,NONE
genezing,NONE
.,NONE
Oké,TSW
",",NONE
zal,NONE
ik,NONE
u,NONE
anders,NONE
helpen,NONE
met,NONE
u,NONE
schoenen,NONE
aan,NONE
te,NONE
doen,NONE
?,NONE
Ik,NONE
kan,NONE
da,NONE
zelf,NONE
dus,NONE
.,NONE
Ah,NONE
oké,NONE
",",NONE
is,NONE
goed,NONE
.,NONE
All,NONE
right,NONE
.,NONE
Alstublieft,NONE
.,NONE
En,NONE
heeft,NONE
u,NONE
iets,NONE
speciaals,NONE
voorgehad,NONE
met,NONE
u,NONE
rug,NONE
?,NONE
Ben,NONE
gaan,NONE
skiën,NONE
en,NONE
.,NONE
Oh,TSW
.,NONE
Ik,NONE
ben,NONE
een,NONE
beginner,NONE
",",NONE
dus,NONE
ik,NONE
ben,NONE
gevallen,NONE
.,NONE
Ja,TSW
",",NONE
au,TSW
",",NONE
dat,NONE
is,NONE
echt,NONE
een,NONE
ongeluk,NONE
.,NONE
Ja,TSW
voilà,TSW
.,NONE
En,NONE
u,NONE
jas,NONE
nog,NONE
.,NONE
Ja,TSW
",",NONE
mijn,NONE
jas,NONE
nog,NONE
.,NONE
Dank,NONE
u,NONE
wel,NONE
.,NONE
Alstublieft,NONE
.,NONE
Voilà,TSW
.,NONE
Voilà,TSW
.,NONE
Ik,NONE
heb,NONE
alles,NONE
.,NONE
Ik,NONE
heb,NONE
niets,NONE
mee,NONE
.,NONE
Oké,TSW
.,NONE
Het,NONE
is,NONE
",",NONE
langst,NONE
daar,NONE
zo,NONE
.,NONE
Oké,TSW
.,NONE
Voilà,TSW
",",NONE
het,NONE
experiment,NONE
is,NONE
gedaan,NONE
.,NONE
Oké,TSW
",",NONE
ca,NONE
va,NONE
.,NONE
"
",NONE
En,NONE
ook,NONE
haar,NONE
jas,NONE
en,NONE
haar,NONE
schoenen,NONE
zijn,NONE
nog,NONE
niet,NONE
aan,NONE
.,NONE
Oké,TSW
.,NONE
Ja,TSW
.,NONE
Hallo,TSW
.,NONE
Hallo,TSW
.,NONE
Mag,NONE
ik,NONE
binnenkomen,NONE
?,NONE
Jij,NONE
moogt,NONE
binnenkomen,NONE
.,NONE
Goeiemiddag,NONE
.,NONE
Graag,NONE
.,NONE
Hoe,NONE
gaat,NONE
het,NONE
met,NONE
u,NONE
?,NONE
Ja,TSW
",",NONE
ik,NONE
mag,NONE
niet,NONE
klagen,NONE
.,NONE
Ik,NONE
mag,NONE
niet,NONE
klagen,NONE
",",NONE
dus,NONE
goed,NONE
.,NONE
Ik,NONE
ben,NONE
Achanti,NONE
en,NONE
ik,NONE
kom,NONE
u,NONE
meenemen,NONE
voor,NONE
het,NONE
revalidatiecentrum,NONE
.,NONE
Ah,TSW
",",NONE
dat,NONE
is,NONE
vriendelijk,NONE
dat,NONE
jij,NONE
voor,NONE
mij,NONE
wilt,NONE
zorgen,NONE
.,NONE
Ja,TSW
.,NONE
Mag,NONE
ik,NONE
vragen,NONE
",",NONE
waarom,NONE
komt,NONE
u,NONE
naar,NONE
het,NONE
reva,NONE
och,TSW
",",NONE
revalidatiecentrum,NONE
?,NONE
Wel,NONE
voor,NONE
een,NONE
beetje,VKW
",",NONE
rust,NONE
te,NONE
hebben,NONE
en,NONE
mij,NONE
nekeer,NONE
te,NONE
laten,NONE
verwennen,NONE
.,NONE
Oh,TSW
",",NONE
je,NONE
hebt,NONE
gelijk,NONE
.,NONE
Voor,NONE
achteraf,NONE
terug,NONE
der,NONE
zo,NONE
een,NONE
beetje,VKW
op,NONE
eigen,NONE
initiatief,NONE
.,NONE
Ja,TSW
.,NONE
Verder,NONE
te,NONE
gaan,NONE
.,NONE
Maar,NONE
door,NONE
nekeer,NONE
een,NONE
rustpauze,NONE
daartussen,NONE
vind,NONE
ik,NONE
wel,NONE
belangrijk,NONE
.,NONE
Ja,TSW
.,NONE
En,NONE
dan,NONE
tussen,NONE
de,NONE
mensen,NONE
nekeer,NONE
komen,NONE
enzo,NONE
",",NONE
dat,NONE
is,NONE
eigenlijk,NONE
één,NONE
van,NONE
de,NONE
belangrijkste,NONE
dingen,NONE
dan,NONE
hé,TSW
.,NONE
Oké,TSW
.,NONE
Ja,TSW
",",NONE
ik,NONE
heb,NONE
mijn,NONE
schoenen,NONE
al,NONE
aangedaan,NONE
.,NONE
Ja,TSW
",",NONE
dus,NONE
dan,NONE
moete,NONE
nog,NONE
enkel,NONE
u,NONE
jas,NONE
aandoen,NONE
.,NONE
Ja,TSW
",",NONE
ja,TSW
.,NONE
Ik,NONE
gaan,NONE
u,NONE
een,NONE
beetje,VKW
helpen,NONE
.,NONE
Ja,TSW
",",NONE
dank,NONE
u.,NONE
Zo,TSW
",",NONE
alstublieft,NONE
.,NONE
Dank,NONE
u,NONE
wel,NONE
.,NONE
Alstublieft,NONE
.,NONE
Ja,TSW
ze,NONE
",",NONE
voilà,TSW
.,NONE
Het,NONE
is,NONE
oké,NONE
.,NONE
Voilà,TSW
.,NONE
Zo,NONE
ze,NONE
.,NONE
Je,NONE
zijt,NONE
er,NONE
klaar,NONE
voor,NONE
.,NONE
Ja,TSW
",",NONE
ja,TSW
",",NONE
inderdaad,NONE
.,NONE
Het,NONE
is,NONE
goed,NONE
.,NONE
Oké,TSW
.,NONE
Goed,NONE
ja,TSW
",",NONE
zo,NONE
ze,NONE
.,NONE
Dat,NONE
zijn,NONE
we,CVNW
klaar,NONE
voor,NONE
te,NONE
starten,NONE
hé,TSW
.,NONE
Ja,TSW
",",NONE
oké,NONE
.,NONE
Dank,NONE
u.,NONE
Alstublieft,NONE
.,NONE
Lag,NONE
het,NONE
hier,NONE
",",NONE
ja,TSW
.,NONE
"
",NONE
Ja,TSW
",",NONE
je,NONE
mag,NONE
mee,NONE
met,NONE
mij,NONE
",",NONE
je,NONE
bent,NONE
de,NONE
volgende,NONE
.,NONE
Perfect,NONE
.,NONE
Oké,TSW
.,NONE
Ik,NONE
ga,NONE
u,NONE
eerst,NONE
vragen,NONE
om,NONE
deze,NONE
micro,NONE
aan,NONE
te,NONE
doen,NONE
.,NONE
Je,NONE
moogt,NONE
dat,NONE
gewoon,NONE
in,NONE
u,NONE
broekzak,NONE
ofzo,NONE
steken,NONE
dat,NONE
en,NONE
da,TSW
zo,NONE
opspelden,NONE
hier,NONE
ongeveer,NONE
.,NONE
En,NONE
dat,NONE
in,NONE
u,NONE
broekzak,NONE
.,NONE
Oké,TSW
",",NONE
je,NONE
mag,NONE
u,NONE
nog,NONE
efkes,VKW
zetten,NONE
hoor,TSW
.,NONE
Yes,NONE
.,NONE
Wat,NONE
is,NONE
u,NONE
naam,NONE
?,NONE
Enes,NONE
.,NONE
E-N-E-S.,NONE
Oké,NONE
en,NONE
wat,NONE
studeer,NONE
je,NONE
?,NONE
Verpleegkunde,NONE
.,NONE
En,NONE
waarom,NONE
heb,NONE
je,NONE
daarvoor,NONE
gekozen,NONE
die,NONE
opleiding,NONE
.,NONE
Awel,TSW
.,NONE
Moet,NONE
ik,NONE
in,NONE
het,NONE
begin,NONE
beginnen,NONE
?,NONE
Of,NONE
gewoon,NONE
kort,NONE
?,NONE
Gewoon,NONE
kort,NONE
.,NONE
Dus,NONE
ik,NONE
werkte,NONE
al,NONE
in,NONE
een,NONE
ziekenhuis,NONE
.,NONE
Ik,NONE
doe,NONE
men,NONE
job,NONE
graag,NONE
maar,NONE
",",NONE
ik,NONE
had,NONE
daar,NONE
geen,NONE
voldoening,NONE
aan,NONE
.,NONE
Ja,TSW
.,NONE
Dus,NONE
daarom,NONE
dat,NONE
ik,NONE
ook,NONE
verpleging,NONE
studeer,NONE
omdat,NONE
ik,NONE
meer,NONE
in,NONE
aanbieding,NONE
wil,NONE
hebben,NONE
.,NONE
Ja,TSW
.,NONE
En,NONE
ik,NONE
wil,NONE
een,NONE
kwalitatieve,NONE
zorg,NONE
zorgen,NONE
voor,NONE
de,NONE
zorgvragers,NONE
.,NONE
Ja,TSW
.,NONE
Ja,TSW
.,NONE
Oké,TSW
.,NONE
En,NONE
ook,NONE
gewoon,NONE
voor,NONE
sociaal,NONE
contact,NONE
.,NONE
Sowieso,NONE
.,NONE
En,NONE
met,NONE
welke,NONE
doelgroep,NONE
ofzo,NONE
wil,NONE
je,NONE
later,NONE
werken,NONE
of,NONE
wat,NONE
wil,NONE
je,NONE
precies,NONE
doen,NONE
van,NONE
werk,NONE
?,NONE
Nu,NONE
",",NONE
ik,NONE
kom,NONE
uit,NONE
ziekenhuis,NONE
",",NONE
dus,NONE
ik,NONE
wou,NONE
eigenlijk,NONE
in,NONE
een,NONE
ziekenhuis,NONE
gaan,NONE
werken,NONE
",",NONE
maar,NONE
mijn,NONE
gedachten,NONE
zijn,NONE
een,NONE
beetje,VKW
verandert,NONE
omdat,NONE
ik,NONE
al,NONE
eigenlijk,NONE
stage,NONE
heb,NONE
lopen,NONE
in,NONE
woonzorgcentras,NONE
",",NONE
dus,NONE
ik,NONE
weet,NONE
eigenlijk,NONE
niet,NONE
",",NONE
maar,NONE
groot,NONE
kans,NONE
is,NONE
eigenlijk,NONE
in,NONE
het,NONE
ziekenhuis,NONE
.,NONE
Ja,TSW
",",NONE
omdat,NONE
ik,NONE
hou,NONE
van,NONE
variatie,NONE
en,NONE
in,NONE
een,NONE
ziekenhuis,NONE
heb,NONE
je,NONE
veel,NONE
",",NONE
ja,TSW
veel,NONE
variatie,NONE
hé,TSW
.,NONE
Oké,TSW
",",NONE
dus,NONE
de,NONE
bedoeling,NONE
van,NONE
het,NONE
experiment,NONE
is,NONE
eigenlijk,NONE
",",NONE
hiernaast,NONE
ligt,NONE
Diego,NONE
",",NONE
Diego,NONE
is,NONE
22,NONE
jaar,NONE
",",NONE
hij,NONE
is,NONE
eigenlijk,NONE
een,NONE
jonge,NONE
gast,NONE
die,NONE
van,NONE
thuis,NONE
uit,NONE
naar,NONE
het,NONE
revalidatiecentrum,NONE
moet,NONE
.,NONE
Hij,NONE
gaat,NONE
nog,NONE
niet,NONE
zo,NONE
heel,NONE
lang,NONE
",",NONE
dus,NONE
het,NONE
is,NONE
de,NONE
bedoeling,NONE
dat,NONE
je,NONE
hem,NONE
gewoon,NONE
wat,NONE
op,NONE
zijn,NONE
gemak,NONE
stelt,NONE
enzo,NONE
",",NONE
wat,NONE
small,NONE
talk,NONE
doet,NONE
en,NONE
hij,NONE
is,NONE
al,NONE
helemaal,NONE
aangekleed,NONE
behalve,NONE
zijn,NONE
jas,NONE
en,NONE
zijn,NONE
schoenen,NONE
zijn,NONE
nog,NONE
niet,NONE
aan,NONE
.,NONE
En,NONE
ik,NONE
ga,NONE
eigenlijk,NONE
tussenkomen,NONE
wanneer,NONE
dat,NONE
Diego,NONE
klaar,NONE
is,NONE
en,NONE
om,NONE
jou,NONE
dan,NONE
door,NONE
te,NONE
verwijzen,NONE
naar,NONE
de,NONE
tweede,NONE
kamer,NONE
.,NONE
Dus,NONE
hiernaast,NONE
ligt,NONE
Diego,NONE
",",NONE
Diego,NONE
.,NONE
Ja,TSW
",",NONE
ja,TSW
",",NONE
ja,TSW
.,NONE
Enkel,NONE
zijn,NONE
jas,NONE
en,NONE
zijn,NONE
schoenen,NONE
zijn,NONE
nog,NONE
niet,NONE
.,NONE
Ja,TSW
.,NONE
Aan,NONE
.,NONE
En,NONE
hij,NONE
moet,NONE
eigenlijk,NONE
klaargemaakt,NONE
worden,NONE
om,NONE
naar,NONE
het,NONE
revalidatiecentrum,NONE
te,NONE
gaan,NONE
",",NONE
die,NONE
moet,NONE
helemaal,NONE
klaarstaan,NONE
.,NONE
Ah,TSW
",",NONE
ik,NONE
moet,NONE
hem,NONE
helpen,NONE
?,NONE
Ja,NONE
ik,NONE
ken,NONE
Diego,NONE
zelf,NONE
ook,NONE
niet,NONE
zo,NONE
goed,NONE
",",NONE
dus,NONE
dat,NONE
ga,NONE
je,NONE
wat,NONE
moeten,NONE
uitzoeken,NONE
.,NONE
 ,NONE
Ah,NONE
",",NONE
dus,NONE
ik,NONE
moet,NONE
ervoor,NONE
zorgen,NONE
dat,NONE
die,NONE
klaar,NONE
staat,NONE
om,NONE
naar,NONE
de,NONE
tweede,NONE
kamer,NONE
te,NONE
gaan,NONE
?,NONE
Nee,TSW
",",NONE
om,NONE
eigenlijk,NONE
naar,NONE
het,NONE
revalidatiecentrum,NONE
te,NONE
gaan,NONE
.,NONE
Ja,TSW
.,NONE
Dus,NONE
dat,NONE
zal,NONE
ongeveer,NONE
richting,NONE
daar,NONE
zijn,NONE
",",NONE
dat,NONE
is,NONE
zogezegd,NONE
de,NONE
uitgang,NONE
.,NONE
Ah,TSW
oké,NONE
.,NONE
En,NONE
dan,NONE
neem,NONE
ik,NONE
jou,NONE
sebiet,NONE
mee,NONE
naar,NONE
de,NONE
tweede,NONE
kamer,NONE
voor,NONE
het,NONE
tweede,NONE
deel,NONE
van,NONE
het,NONE
experiment,NONE
.,NONE
Ah,TSW
ja,TSW
",",NONE
oké,NONE
.,NONE
Oké,TSW
",",NONE
goed,NONE
.,NONE
Ja,TSW
.,NONE
Succes,NONE
.,NONE
Je,NONE
moogt,NONE
doorgaan,NONE
langst,NONE
daar,NONE
.,NONE
Hij,NONE
is,NONE
zogezegd,NONE
in,NONE
zijn,NONE
kamer,NONE
hé,TSW
?,NONE
Ja,TSW
",",NONE
hij,NONE
ligt,NONE
thuis,NONE
in,NONE
zijn,NONE
kamer,NONE
.,NONE
Ja,TSW
.,NONE
Dag,NONE
Diego,NONE
",",NONE
goeiemiddag,NONE
.,NONE
Hallo,TSW
.,NONE
Goeiemiddag,NONE
.,NONE
Ca,NONE
va,NONE
",",NONE
alles,NONE
goed,NONE
?,NONE
Ja,TSW
",",NONE
ca,NONE
va,NONE
.,NONE
Met,NONE
u,NONE
?,NONE
Hebde,NONE
veel,NONE
pijn,NONE
?,NONE
Je,NONE
",",NONE
aan,NONE
mijn,NONE
rug,NONE
toch,NONE
wel,NONE
.,NONE
U,NONE
rug,NONE
.,NONE
Ja,TSW
",",NONE
ja,TSW
",",NONE
ja,TSW
.,NONE
En,NONE
heb,NONE
je,NONE
al,NONE
lang,NONE
pijn,NONE
?,NONE
Sinds,NONE
vorige,NONE
week,NONE
.,NONE
Ik,NONE
was,NONE
gaan,NONE
skiën,NONE
.,NONE
Ah,TSW
.,NONE
Ben,NONE
gevallen,NONE
.,NONE
Oké,TSW
",",NONE
oké,NONE
.,NONE
Beginnersfout,NONE
gemaakt,NONE
.,NONE
Oké,TSW
",",NONE
ik,NONE
ben,NONE
Enes,NONE
",",NONE
u,NONE
verpleegkundige,NONE
.,NONE
Ik,NONE
ga,NONE
u,NONE
een,NONE
beetje,VKW
helpen,NONE
",",NONE
is,NONE
goed,NONE
?,NONE
Ja,TSW
",",NONE
dat,NONE
is,NONE
goed,NONE
.,NONE
Hebde,NONE
vragen,NONE
voor,NONE
mij,NONE
?,NONE
Nee,TSW
",",NONE
nee,TSW
.,NONE
In,NONE
verband,NONE
met,NONE
medicatie,NONE
of,NONE
iets,NONE
anders,NONE
of,NONE
?,NONE
Ah,TSW
nee,TSW
",",NONE
nee,TSW
.,NONE
Dus,NONE
alles,NONE
verloopt,NONE
goed,NONE
.,NONE
 ,NONE
Ja,TSW
.,NONE
Maar,NONE
gewoon,NONE
een,NONE
beetje,VKW
pijn,NONE
in,NONE
u,NONE
onderrug,NONE
.,NONE
Beetje,VKW
pijn,NONE
in,NONE
mijn,NONE
rug,NONE
",",NONE
ja,TSW
.,NONE
 ,NONE
Ja,TSW
.,NONE
Ja,TSW
",",NONE
ja,TSW
",",NONE
ja,TSW
.,NONE
En,NONE
je,NONE
moet,NONE
nog,NONE
aangekleed,NONE
worden,NONE
hé,TSW
?,NONE
Ja,TSW
",",NONE
juist,NONE
mijn,NONE
schoenen,NONE
en,NONE
mijn,NONE
jas,NONE
moek,NONE
nog,NONE
aandoen,NONE
.,NONE
Ah,TSW
",",NONE
u,NONE
schoenen,NONE
en,NONE
u,NONE
jas,NONE
",",NONE
oké,NONE
.,NONE
En,NONE
enkel,NONE
pijn,NONE
in,NONE
u,NONE
onderrug,NONE
?,NONE
Ja,TSW
",",NONE
enkel,NONE
daar,NONE
",",NONE
dat,NONE
is,NONE
het,NONE
.,NONE
Oké,TSW
.,NONE
Dat,NONE
der,NONE
af,NONE
halen,NONE
.,NONE
Voilà,TSW
.,NONE
Je,NONE
moet,NONE
een,NONE
beetje,VKW
meewerken,NONE
",",NONE
gewoon,NONE
niet,NONE
te,NONE
veel,NONE
pijn,NONE
.,NONE
Ja,TSW
.,NONE
Voilà,TSW
.,NONE
Ja,TSW
",",NONE
goed,NONE
rechtop,NONE
ja,TSW
.,NONE
Blijven,NONE
zitten,NONE
.,NONE
Eerst,NONE
u,NONE
schoenen,NONE
.,NONE
Voilà,TSW
.,NONE
En,NONE
hoe,NONE
was,NONE
u,NONE
reis,NONE
",",NONE
buiten,NONE
u,NONE
?,NONE
Ja,TSW
",",NONE
wel,NONE
nog,NONE
tof,NONE
",",NONE
maar,NONE
ja,TSW
",",NONE
slecht,NONE
einde,NONE
hé,TSW
.,NONE
Ja,TSW
",",NONE
geen,NONE
probleem,NONE
.,NONE
U,NONE
jas,NONE
ook,NONE
nog,NONE
hé,TSW
.,NONE
Ja,TSW
.,NONE
Hebde,NONE
last,NONE
van,NONE
een,NONE
arm,NONE
of,NONE
?,NONE
Nee,TSW
.,NONE
Nee,TSW
?,NONE
Nee,TSW
",",NONE
nee,TSW
.,NONE
Dank,NONE
u,NONE
wel,NONE
.,NONE
Voilà,TSW
",",NONE
deze,NONE
.,NONE
Ja,TSW
.,NONE
Bedankt,NONE
.,NONE
Voilà,TSW
",",NONE
ik,NONE
ben,NONE
klaar,NONE
.,NONE
Doe,NONE
maar,NONE
ze,TSW
",",NONE
ik,NONE
zal,NONE
u,NONE
achtervolgen,NONE
.,NONE
Ja,TSW
",",NONE
is,NONE
goed,NONE
.,NONE
Voilà,TSW
",",NONE
dit,NONE
is,NONE
.,NONE
"
",NONE
Ja,TSW
.,NONE
Dag,NONE
Greta,NONE
.,NONE
Dag,NONE
.,NONE
Goeiedag,NONE
.,NONE
Ca,NONE
va,NONE
?,NONE
Ca,NONE
va,NONE
",",NONE
ja,TSW
",",NONE
ja,TSW
.,NONE
Alles,NONE
goed,NONE
?,NONE
Ja,TSW
",",NONE
het,NONE
is,NONE
",",NONE
alles,NONE
goed,NONE
ja,TSW
",",NONE
maar,NONE
uiteindelijk,NONE
ja,TSW
",",NONE
hier,NONE
en,NONE
daar,NONE
een,NONE
beeke,VKW
klachtekes,VKW
en,NONE
beperkingen,NONE
",",NONE
maar,NONE
ja,TSW
dat,NONE
is,NONE
een,NONE
beeke,VKW
met,NONE
de,NONE
leeftijd,NONE
hé,TSW
.,NONE
Je,NONE
ziet,NONE
er,NONE
goed,NONE
uit,NONE
.,NONE
Ja,TSW
",",NONE
awel,TSW
ja,TSW
",",NONE
dank,NONE
u.,NONE
Ik,NONE
ben,NONE
Enes,NONE
",",NONE
student,NONE
verpleegkunde,NONE
.,NONE
Ah,TSW
ja,TSW
.,NONE
Ik,NONE
ga,NONE
u,NONE
een,NONE
beetje,VKW
helpen,NONE
",",NONE
is,NONE
het,NONE
goed,NONE
?,NONE
Ah,TSW
",",NONE
dat,NONE
is,NONE
heel,NONE
braaf,NONE
",",NONE
dat,NONE
is,NONE
heel,NONE
vriendelijk,NONE
van,NONE
u,NONE
dat,NONE
jij,NONE
mij,NONE
wilt,NONE
helpen,NONE
.,NONE
Geen,NONE
probleem,NONE
",",NONE
met,NONE
plezier,NONE
.,NONE
Dus,NONE
wat,NONE
dat,NONE
ik,NONE
moet,NONE
doen,NONE
is,NONE
enkel,NONE
helpen,NONE
met,NONE
schoenen,NONE
",",NONE
u,NONE
jas,NONE
en,NONE
dan,NONE
zijn,NONE
we,CVNW
.,NONE
Gaan,NONE
we,CVNW
vertrekken,NONE
.,NONE
Inderdaad,NONE
.,NONE
Dan,NONE
gaan,NONE
we,CVNW
vertrekken,NONE
.,NONE
Ja,TSW
.,NONE
Oké,TSW
.,NONE
Ja,TSW
",",NONE
ik,NONE
zal,NONE
ook,NONE
nog,NONE
een,NONE
beeken,VKW
helpen,NONE
ca,NONE
va,NONE
.,NONE
Uiteindelijk,NONE
is,NONE
het,NONE
mijnen,NONE
arm,NONE
dat,NONE
problemen,NONE
geeft,NONE
.,NONE
 ,NONE
Awel,TSW
.,NONE
Mijn,NONE
voeten,NONE
zijn,NONE
in,NONE
orde,NONE
.,NONE
Ik,NONE
heb,NONE
een,NONE
ontsteking,NONE
gekregen,NONE
in,NONE
mijnen,NONE
arm,NONE
en,NONE
daardoor,NONE
is,NONE
die,NONE
gevoelloos,NONE
",",NONE
dus,NONE
ja,TSW
een,NONE
beeken,VKW
beperkt,NONE
in,NONE
.,NONE
 ,NONE
U,NONE
linkerarm,NONE
?,NONE
Rechterarm,NONE
.,NONE
U,NONE
rechter,NONE
?,NONE
En,NONE
ik,NONE
ben,NONE
rechtshandig,NONE
",",NONE
dus,NONE
dat,NONE
is,NONE
een,NONE
probleem,NONE
hé,TSW
.,NONE
En,NONE
dan,NONE
kunde,NONE
naar,NONE
de,NONE
revalidatie,NONE
gaan,NONE
voor,NONE
u,NONE
te,NONE
laten,NONE
helpen,NONE
hé,TSW
.,NONE
Is,NONE
het,NONE
al,NONE
lang,NONE
?,NONE
Ja,TSW
toch,NONE
al,NONE
een,NONE
paar,NONE
maanden,NONE
.,NONE
En,NONE
zijde,NONE
nu,NONE
geopereerd,NONE
geweest,NONE
.,NONE
Nee,TSW
.,NONE
Of,NONE
hebde,NONE
gij,NONE
medicatie,NONE
?,NONE
Nee,TSW
",",NONE
ik,NONE
ben,NONE
nog,NONE
een,NONE
medicatie,NONE
nemen,NONE
en,NONE
dat,NONE
is,NONE
eigenlijk,NONE
",",NONE
ja,TSW
van,NONE
lange,NONE
duur,NONE
.,NONE
Dus,NONE
deze,NONE
arm,NONE
hebde,NONE
last,NONE
hé,TSW
?,NONE
Dezen,NONE
arm,NONE
is,NONE
het,NONE
ja,TSW
",",NONE
dus,NONE
die,NONE
gaan,NONE
we,CVNW
er,NONE
eerst,NONE
insteken,NONE
hé,TSW
.,NONE
Inderdaad,NONE
.,NONE
Goed,NONE
",",NONE
ja,TSW
.,NONE
Dank,NONE
u.,NONE
Voilà,TSW
",",NONE
u,NONE
sjaal,NONE
nog,NONE
?,NONE
Ah,TSW
ja,TSW
.,NONE
Goed,NONE
",",NONE
dank,NONE
u.,NONE
Moet,NONE
u,NONE
nog,NONE
iets,NONE
anders,NONE
meehebben,NONE
?,NONE
Nee,TSW
",",NONE
zo,NONE
kunnen,NONE
we,CVNW
gaan,NONE
.,NONE
Ja,TSW
.,NONE
Oké,TSW
.,NONE
Dank,NONE
u,NONE
",",NONE
ja,TSW
.,NONE
Is,NONE
het,NONE
langst,NONE
?,NONE
Naar,NONE
daar,NONE
.,NONE
Dank,NONE
u,NONE
wel,NONE
hé,TSW
.,NONE
Geen,NONE
probleem,NONE
.,NONE
